snapshot_id,book_id,year,market,channel,units_sold_thousands
878,38,1979,US,Online,18
879,26,2012,LATAM,Online,53
880,48,2006,US,Online,32
881,29,2020,EU,Online,35
882,40,2019,LATAM,Online,40
883,55,1960,APAC,Online,59
884,9,2013,APAC,Online,108
885,74,1984,US,Retail,64
886,1,1953,APAC,Online,164
887,61,1972,UK,Retail,24
888,68,2022,US,Retail,4
889,49,1990,US,Retail,43
890,55,1989,EU,Online,29
891,1,1982,LATAM,Retail,159
892,41,2011,US,Retail,21
893,16,2019,LATAM,Retail,118
894,22,2023,UK,Online,96
895,35,2021,EU,Retail,33
896,51,2012,EU,Online,62
897,23,2013,APAC,Online,33
898,15,2007,APAC,Online,111
899,12,2012,EU,Retail,77
900,84,2008,APAC,Retail,65
901,41,2013,APAC,Online,72
902,64,2024,UK,Online,89
903,83,2015,EU,Online,24
904,92,1984,US,Online,29
905,75,2017,APAC,Online,18
906,63,1973,LATAM,Online,101
907,18,2009,EU,Online,52
908,83,2024,LATAM,Retail,24
909,40,2008,LATAM,Online,35
910,80,2005,APAC,Online,53
911,37,2017,US,Online,85
912,18,2007,US,Retail,95
913,75,2017,UK,Online,10
914,21,2023,US,Online,95
915,66,1992,UK,Retail,70
916,86,1999,US,Retail,9
917,58,1990,US,Online,63
918,50,2015,US,Retail,34
919,88,2001,US,Retail,65
920,74,1995,EU,Online,36
921,36,2010,APAC,Online,39
922,27,2022,US,Online,51
923,28,2019,UK,Online,41
924,79,1962,EU,Online,19
925,37,1995,EU,Online,80
926,86,2009,US,Retail,19
927,24,2012,UK,Online,59
928,50,1992,US,Retail,37
929,12,2007,LATAM,Online,143
930,70,2010,US,Retail,29
931,90,2010,LATAM,Retail,23
932,60,2022,LATAM,Retail,31
933,83,2017,US,Online,27
934,73,2024,LATAM,Online,43
935,12,1998,UK,Retail,144
936,66,1979,US,Online,43
937,78,1956,LATAM,Retail,23
938,84,1986,LATAM,Retail,53
939,87,2010,US,Retail,39
940,21,2017,APAC,Retail,56
941,26,2024,US,Retail,71
942,40,2022,UK,Retail,51
943,73,2002,US,Online,67
944,67,2006,APAC,Online,54
945,94,2010,UK,Online,29
946,16,2003,APAC,Retail,83
947,30,2006,EU,Retail,24
948,49,2009,UK,Retail,40
949,22,2023,US,Online,65
950,13,2002,UK,Online,58
951,50,1993,UK,Retail,40
952,36,1993,APAC,Online,38
953,8,1996,APAC,Online,88
954,63,1969,UK,Retail,134
955,41,2020,LATAM,Retail,69
956,31,2002,EU,Online,58
957,84,2021,US,Retail,61
958,63,1955,US,Retail,129
959,5,2008,EU,Retail,90
960,34,2023,US,Retail,48
961,66,2011,APAC,Retail,42
962,20,1968,EU,Online,72
963,27,2024,US,Retail,37
964,8,2009,EU,Retail,145
965,54,2000,US,Retail,52
966,96,1981,LATAM,Retail,20
967,13,1998,US,Online,82
968,16,2013,EU,Retail,122
969,19,1971,US,Online,48
970,39,2013,US,Retail,23
971,11,2011,APAC,Online,66
972,47,2007,US,Online,37
973,56,1993,APAC,Online,70
974,95,1962,US,Online,19
975,63,2001,US,Online,176
976,66,2019,UK,Retail,32
977,56,1951,EU,Retail,72
978,37,1978,LATAM,Retail,52
979,35,2006,EU,Online,41
980,100,2012,UK,Retail,57
981,82,2007,UK,Online,44
982,91,1959,APAC,Online,51
983,31,1995,APAC,Retail,26
984,65,2002,LATAM,Retail,44
985,41,2010,LATAM,Retail,69
986,32,2006,US,Retail,45
987,40,2018,APAC,Online,37
988,78,1994,US,Retail,35
989,67,2022,APAC,Retail,38
990,64,2010,EU,Online,150
991,54,1998,UK,Online,63
992,59,1954,LATAM,Retail,38
993,34,2015,APAC,Retail,34
994,3,2009,LATAM,Online,58
995,85,2000,LATAM,Online,22
996,79,1978,EU,Online,31
997,52,2022,EU,Retail,12
998,34,2011,UK,Online,42
999,83,2020,UK,Online,22
1000,69,2008,APAC,Online,28
1001,62,2011,UK,Online,135
1002,68,2024,US,Online,21
1003,40,2020,EU,Online,43
1004,65,1994,US,Online,53
1005,23,2017,LATAM,Retail,55
1006,93,2022,UK,Retail,16
1007,81,2007,EU,Retail,65
1008,77,2002,LATAM,Online,20
1009,45,2024,UK,Retail,36
1010,80,1959,UK,Online,38
1011,45,2018,EU,Retail,32
1012,9,2004,EU,Retail,90
1013,28,2022,APAC,Retail,40
1014,60,1979,APAC,Online,33
1015,28,2024,APAC,Online,76
1016,82,1978,UK,Online,63
1017,42,2001,LATAM,Retail,24
1018,51,1990,APAC,Online,42
1019,7,1994,EU,Retail,95
1020,5,2021,EU,Retail,43
1021,49,1979,US,Online,47
1022,28,2021,US,Online,62
1023,18,2008,EU,Retail,109
1024,51,2021,LATAM,Online,40
1025,17,2007,APAC,Online,122
1026,83,2020,LATAM,Retail,16
1027,89,1960,LATAM,Online,24
1028,89,1965,EU,Online,17
1029,96,1983,LATAM,Retail,28
1030,75,2024,LATAM,Online,27
1031,37,1982,LATAM,Online,54
1032,44,2016,UK,Retail,45
1033,23,2012,EU,Retail,68
1034,78,1966,UK,Retail,37
1035,72,2013,US,Online,24
1036,52,2000,APAC,Retail,51
1037,18,2016,US,Online,105
1038,52,2017,APAC,Online,13
1039,64,1999,EU,Online,105
1040,37,2005,US,Retail,71
1041,57,1993,UK,Online,35
1042,40,2009,EU,Retail,44
1043,71,2019,APAC,Online,26
1044,37,1989,UK,Retail,63
1045,80,1973,UK,Retail,44
1046,45,2019,EU,Retail,43
1047,91,1968,EU,Online,34
1048,6,1953,APAC,Online,140
1049,29,2015,APAC,Online,75
1050,97,2003,UK,Retail,80
1051,8,2020,UK,Online,81
1052,45,2023,UK,Retail,36
1053,38,1977,UK,Retail,45
1054,44,1996,US,Online,59
1055,7,1969,UK,Online,104
1056,18,2014,US,Online,82
1057,88,2003,LATAM,Online,70
1058,88,2006,EU,Online,75
1059,50,1986,UK,Retail,43
1060,86,1967,US,Online,25
1061,34,2020,US,Retail,36
1062,50,1995,LATAM,Retail,42
1063,71,2016,UK,Online,21
1064,30,2018,UK,Online,52
1065,67,2021,UK,Online,89
1066,90,1994,APAC,Online,22
1067,44,1950,LATAM,Online,75
1068,4,2001,EU,Online,101
1069,24,2020,APAC,Online,51
1070,14,2016,APAC,Online,112
1071,94,2011,UK,Retail,20
1072,3,2024,US,Retail,103
1073,7,1979,LATAM,Retail,66
1074,10,1983,APAC,Retail,116
1075,89,1968,UK,Online,25
1076,78,1964,LATAM,Online,36
1077,41,2004,LATAM,Retail,78
1078,28,2022,US,Retail,75
1079,38,2016,APAC,Online,25
1080,64,2018,APAC,Retail,89
1081,84,2006,UK,Retail,12
1082,3,1975,US,Online,68
1083,92,2018,APAC,Online,41
1084,60,2017,LATAM,Retail,42
1085,20,1966,UK,Retail,43
1086,55,1956,LATAM,Retail,28
1087,28,2024,US,Online,67
1088,33,2014,EU,Retail,51
1089,17,2021,US,Retail,54
1090,42,2024,UK,Retail,15
1091,41,2011,APAC,Retail,59
1092,74,1966,APAC,Online,45
1093,84,2014,APAC,Online,50
1094,66,1992,EU,Online,65
1095,39,2009,LATAM,Retail,34
1096,77,2008,LATAM,Retail,26
1097,66,2012,UK,Online,29
1098,99,1977,US,Retail,30
1099,5,2012,UK,Online,84
1100,91,1984,EU,Online,43
1101,36,2021,UK,Retail,55
1102,61,1991,APAC,Retail,30
1103,81,1994,LATAM,Online,15
1104,97,1992,US,Online,61
1105,77,1971,UK,Online,21
1106,41,2006,LATAM,Online,55
1107,29,2016,APAC,Retail,56
1108,26,2014,APAC,Retail,65
1109,42,2022,UK,Online,22
1110,83,2016,EU,Retail,19
1111,91,2013,APAC,Retail,34
1112,26,2014,LATAM,Online,48
1113,10,1992,LATAM,Online,120
1114,20,1994,UK,Retail,53
1115,44,2014,US,Online,92
1116,67,2014,UK,Retail,56
1117,67,2011,LATAM,Retail,54
1118,79,1991,UK,Retail,19
1119,87,1995,UK,Online,85
1120,89,1960,US,Online,30
1121,42,2003,APAC,Online,13
1122,61,1970,UK,Online,22
1123,70,2008,LATAM,Online,33
1124,5,2002,EU,Retail,111
1125,7,1992,LATAM,Online,126
1126,23,2019,US,Retail,27
1127,6,1962,EU,Online,71
1128,17,2023,APAC,Retail,101
1129,60,1956,UK,Retail,39
1130,11,2010,EU,Online,121
1131,49,1995,LATAM,Retail,46
1132,10,1964,UK,Retail,180
1133,81,2013,UK,Retail,40
1134,82,1980,APAC,Retail,37
1135,17,2024,LATAM,Retail,86
1136,95,2003,UK,Retail,24
1137,59,1966,APAC,Online,50
1138,9,1981,APAC,Retail,133
1139,15,2011,LATAM,Online,165
1140,98,1981,UK,Retail,51
1141,98,1980,LATAM,Online,52
1142,31,2007,UK,Online,47
1143,11,2011,LATAM,Online,140
1144,77,2008,UK,Retail,31
1145,8,1992,US,Online,78
1146,22,2010,LATAM,Retail,37
1147,1,1974,US,Online,77
1148,83,2014,APAC,Online,23
1149,90,2014,LATAM,Online,19
1150,33,2013,EU,Online,84
1151,70,2013,APAC,Online,34
1152,6,1950,APAC,Retail,102
1153,60,2002,EU,Online,56
1154,56,2016,EU,Online,77
1155,53,1964,UK,Retail,68
1156,75,2016,LATAM,Online,20
1157,44,1964,LATAM,Retail,43
1158,11,2011,UK,Retail,139
1159,45,2023,APAC,Online,41
1160,54,1969,UK,Retail,43
1161,89,2018,UK,Online,18
1162,28,2017,UK,Retail,52
1163,56,1966,EU,Online,16
1164,86,1974,LATAM,Retail,24
1165,58,1970,UK,Retail,67
1166,90,2006,APAC,Online,26
1167,15,2015,UK,Online,70
1168,74,1979,EU,Online,54
1169,2,1954,APAC,Retail,106
1170,73,2023,APAC,Online,46
1171,36,2013,APAC,Online,45
1172,87,1992,EU,Retail,69
1173,100,2008,APAC,Online,80
1174,7,1988,LATAM,Retail,97
1175,70,2013,LATAM,Online,18
1176,93,2013,US,Retail,32
1177,57,2023,US,Online,24
1178,59,2003,APAC,Retail,50
1179,3,1990,EU,Retail,144
1180,63,1976,US,Retail,104
1181,49,2017,UK,Online,28
1182,53,1953,LATAM,Online,30
1183,62,2018,EU,Retail,108
1184,16,2020,UK,Online,137
1185,100,2010,LATAM,Retail,21
1186,31,2015,US,Online,31
1187,86,1961,UK,Retail,20
1188,4,1972,LATAM,Retail,58
1189,71,2024,LATAM,Retail,42
1190,68,2016,LATAM,Retail,23
1191,56,1971,APAC,Online,43
1192,36,1983,LATAM,Retail,45
1193,83,2024,EU,Retail,10
1194,82,1981,APAC,Retail,41
1195,78,1965,EU,Retail,29
1196,62,1969,EU,Retail,106
1197,35,2023,APAC,Online,30
1198,59,2024,APAC,Retail,36
1199,55,1992,LATAM,Retail,36
1200,37,1979,US,Online,69
1201,94,2022,US,Online,16
1202,97,1992,UK,Online,68
1203,30,2001,EU,Online,51
1204,99,2002,US,Online,51
1205,47,2017,EU,Retail,46
1206,76,1980,APAC,Online,29
1207,36,1981,APAC,Online,33
1208,82,1992,APAC,Retail,48
1209,62,1976,APAC,Online,107
1210,26,2013,UK,Online,78
1211,25,2013,EU,Online,83
1212,53,1953,LATAM,Retail,32
1213,96,1992,LATAM,Online,21
1214,65,2012,EU,Online,114
1215,51,2023,US,Online,29
1216,13,1999,LATAM,Online,131
1217,12,2004,US,Retail,93
1218,100,2024,US,Online,61
1219,20,2014,LATAM,Online,71
1220,45,2022,UK,Retail,41
1221,8,2024,LATAM,Online,85
1222,16,2003,LATAM,Retail,36
1223,60,1962,EU,Retail,32
1224,82,2016,LATAM,Online,36
1225,83,2022,UK,Online,16
1226,26,2010,LATAM,Online,67
1227,44,1953,EU,Online,49
1228,57,1975,APAC,Online,33
1229,47,2021,EU,Online,28
1230,9,1966,UK,Online,105
1231,99,1985,UK,Online,20
1232,61,2012,EU,Online,17
1233,15,2004,APAC,Retail,111
1234,20,1996,UK,Retail,70
1235,2,1978,EU,Retail,122
1236,19,2020,LATAM,Online,62
1237,62,1957,EU,Online,84
1238,75,2018,US,Online,21
1239,30,2024,LATAM,Retail,75
1240,41,2016,UK,Retail,75
1241,14,2002,LATAM,Retail,102
1242,48,1981,APAC,Online,39
1243,98,1981,US,Online,82
1244,6,1974,EU,Online,153
1245,72,1999,UK,Online,27
1246,23,2017,UK,Online,60
1247,38,2015,US,Retail,24
1248,72,1992,APAC,Online,22
1249,70,2007,UK,Retail,29
1250,100,2005,LATAM,Retail,62
1251,11,2018,UK,Online,47
1252,1,1999,US,Retail,91
1253,60,2015,APAC,Online,46
1254,79,1969,UK,Retail,29
1255,26,2024,US,Online,42
1256,11,2018,EU,Online,115
1257,98,2009,UK,Retail,38
1258,59,2015,LATAM,Online,29
1259,58,2020,US,Online,78
1260,87,2009,LATAM,Retail,48
1261,15,2022,EU,Retail,146
1262,18,2022,APAC,Retail,74
1263,97,1993,EU,Online,61
1264,48,2004,UK,Online,23
1265,78,1962,LATAM,Retail,35
1266,66,1998,APAC,Online,28
1267,19,2014,US,Retail,105
1268,81,2000,UK,Retail,32
1269,65,1969,APAC,Online,122
1270,83,2015,US,Online,23
1271,38,2000,UK,Retail,57
1272,33,2024,LATAM,Online,45
1273,39,2005,EU,Retail,45
1274,86,2000,LATAM,Retail,27
1275,31,1993,US,Online,52
1276,97,2000,LATAM,Retail,49
1277,1,2020,US,Retail,104
1278,55,1963,EU,Retail,41
1279,47,2014,LATAM,Retail,39
1280,71,2015,US,Online,25
1281,40,2018,LATAM,Retail,51
1282,33,2021,APAC,Retail,50
1283,2,2012,APAC,Online,115
1284,92,2006,APAC,Retail,39
1285,22,1985,EU,Online,45
1286,52,2024,US,Online,14
1287,66,1980,LATAM,Online,44
1288,13,2022,US,Retail,54
1289,85,2018,US,Retail,21
1290,62,1980,US,Retail,73
1291,6,1980,US,Online,75
1292,36,1991,US,Online,39
1293,57,1978,UK,Retail,19
1294,80,1988,APAC,Online,31
1295,36,2014,LATAM,Retail,51
1296,19,2002,APAC,Retail,56
1297,86,1965,APAC,Retail,25
1298,30,2005,UK,Online,68
1299,41,2007,EU,Online,42
1300,3,1970,EU,Online,135
1301,41,2022,UK,Retail,44
1302,13,2008,APAC,Online,93
1303,3,1956,US,Online,86
1304,27,2017,LATAM,Online,37
1305,47,1954,US,Retail,34
1306,41,2006,LATAM,Online,72
1307,45,2019,LATAM,Online,41
1308,26,2024,UK,Online,53
1309,30,2010,US,Online,22
1310,27,2014,UK,Retail,93
1311,61,2015,LATAM,Online,20
1312,19,1986,UK,Retail,64
1313,59,2004,EU,Retail,34
1314,82,1985,LATAM,Retail,43
1315,3,1957,UK,Retail,139
1316,60,1979,EU,Retail,42
1317,67,2007,EU,Retail,62
1318,31,2003,APAC,Retail,54
1319,98,2016,LATAM,Online,76
1320,4,2008,LATAM,Retail,45
1321,15,2012,EU,Retail,127
1322,25,2013,EU,Online,43
1323,83,2016,US,Retail,19
1324,33,2019,EU,Retail,55
1325,72,2021,LATAM,Online,18
1326,33,2016,US,Retail,43
1327,68,2020,EU,Online,18
1328,66,2024,APAC,Online,56
1329,44,1968,US,Retail,50
1330,75,2019,UK,Retail,28
1331,26,2017,EU,Retail,58
1332,25,2012,UK,Online,72
1333,77,2015,LATAM,Online,34
1334,49,2017,US,Online,48
1335,79,1973,US,Retail,34
1336,70,2022,LATAM,Retail,22
1337,88,1999,APAC,Retail,53
1338,13,2007,UK,Online,44
1339,38,2008,UK,Retail,29
1340,52,1988,UK,Retail,60
1341,12,1991,US,Online,100
1342,29,2018,APAC,Online,54
1343,92,2015,APAC,Retail,56
1344,32,2011,LATAM,Retail,42
1345,18,2018,LATAM,Retail,69
1346,78,2023,EU,Retail,44
1347,44,1988,US,Online,50
1348,32,2020,LATAM,Online,73
1349,77,2020,UK,Retail,23
1350,88,2020,LATAM,Retail,59
1351,30,2020,UK,Online,21
1352,67,2023,US,Online,55
1353,30,2013,UK,Online,62
1354,75,2018,UK,Retail,15
1355,69,2019,APAC,Retail,26
1356,38,1978,UK,Retail,29
1357,53,1953,EU,Online,27
1358,12,2009,LATAM,Online,126
1359,35,2009,UK,Online,29
1360,14,2002,LATAM,Online,89
1361,22,1979,UK,Online,58
1362,39,2001,UK,Online,52
1363,20,1974,EU,Online,50
1364,24,2022,UK,Online,42
1365,2,1985,EU,Retail,109
1366,41,2012,EU,Online,64
1367,4,1982,US,Retail,88
1368,1,1990,APAC,Retail,115
1369,49,2009,LATAM,Online,39
1370,79,1958,US,Online,25
1371,81,1983,US,Retail,21
1372,53,1995,LATAM,Retail,38
1373,67,2010,EU,Retail,68
1374,81,2006,UK,Retail,54
1375,56,1999,US,Online,71
1376,18,2016,EU,Retail,132
1377,70,2010,US,Online,26
1378,34,2022,UK,Retail,16
1379,62,1969,US,Retail,112
1380,24,2012,UK,Retail,64
1381,36,2015,APAC,Online,42
1382,100,2013,US,Online,86
1383,4,1975,UK,Retail,95
1384,11,2022,EU,Retail,109
1385,44,2000,EU,Retail,98
1386,39,2022,APAC,Online,44
1387,30,2013,US,Retail,90
1388,41,2017,APAC,Online,57
1389,76,2024,UK,Retail,22
1390,90,2006,EU,Online,19
1391,20,1970,EU,Retail,82
1392,27,2019,LATAM,Retail,51
1393,24,2016,UK,Online,82
1394,41,2008,UK,Online,45
1395,98,2018,APAC,Online,42
1396,78,1987,UK,Retail,47
1397,24,2015,EU,Online,65
1398,57,1980,LATAM,Retail,46
1399,26,2016,UK,Retail,90
1400,28,2023,US,Retail,78
1401,94,2024,US,Retail,31
1402,82,2011,LATAM,Retail,68
1403,21,1991,US,Retail,66
1404,25,2023,LATAM,Online,61
1405,68,2021,US,Online,26
1406,65,1955,US,Online,70
1407,95,2005,APAC,Online,19
1408,48,2023,APAC,Online,39
1409,64,1959,APAC,Retail,60
1410,10,1963,US,Retail,136
1411,92,1980,UK,Retail,23
1412,22,1971,APAC,Online,50
1413,37,1991,APAC,Retail,93
1414,27,2014,EU,Retail,60
1415,60,1976,UK,Retail,63
1416,74,1986,LATAM,Retail,54
1417,24,2012,UK,Retail,55
1418,66,2019,EU,Retail,34
1419,20,2014,US,Online,77
1420,84,2006,APAC,Retail,75
1421,23,2015,UK,Retail,73
1422,89,1984,US,Online,23
1423,53,1966,EU,Online,25
1424,72,1997,LATAM,Online,18
1425,27,2022,US,Online,70
1426,31,1995,UK,Online,69
1427,52,2009,APAC,Retail,52
1428,70,2007,US,Retail,24
1429,13,2007,EU,Online,117
1430,10,1957,UK,Online,104
1431,94,2022,APAC,Online,27
1432,20,2006,LATAM,Online,57
1433,100,2013,UK,Online,52
1434,6,1988,US,Retail,93
1435,43,1956,US,Online,68
1436,17,2020,US,Retail,85
1437,86,2014,UK,Retail,20
1438,90,2003,US,Online,10
1439,27,2015,EU,Retail,85
1440,29,2012,UK,Retail,39
1441,66,1980,APAC,Online,43
1442,63,2018,APAC,Retail,101
1443,53,1959,UK,Retail,36
1444,11,2004,LATAM,Retail,77
1445,40,2015,LATAM,Online,79
1446,60,2002,UK,Retail,43
1447,34,2019,EU,Retail,37
1448,43,1974,EU,Online,69
1449,94,2007,APAC,Retail,25
1450,85,1965,LATAM,Retail,18
1451,41,2002,APAC,Online,14
1452,97,2014,LATAM,Online,45
1453,36,1988,UK,Online,51
1454,26,2018,LATAM,Retail,73
1455,48,1974,APAC,Retail,28
1456,90,1990,LATAM,Retail,12
1457,71,2013,APAC,Retail,24
1458,9,1997,US,Online,115
1459,42,2006,EU,Retail,18
1460,5,2011,APAC,Online,97
1461,6,1993,US,Online,88
1462,58,2019,UK,Online,53
1463,50,2013,US,Retail,42
1464,43,1994,APAC,Retail,54
1465,22,2016,EU,Retail,56
1466,77,1962,APAC,Retail,34
1467,27,2019,US,Online,87
1468,53,2008,EU,Retail,42
1469,86,2018,UK,Retail,26
1470,91,2013,US,Retail,36
1471,29,2023,UK,Online,76
1472,79,1964,UK,Online,31
1473,15,2022,US,Retail,91
1474,66,1979,LATAM,Online,36
1475,42,2023,EU,Retail,24
1476,20,2002,UK,Online,38
1477,15,2015,APAC,Retail,63
1478,61,1984,EU,Retail,12
1479,70,2003,APAC,Retail,22
1480,70,2014,APAC,Online,26
1481,26,2022,UK,Online,64
1482,10,1980,LATAM,Retail,129
1483,96,1984,EU,Online,22
1484,84,2011,LATAM,Retail,52
1485,13,2023,EU,Online,135
1486,31,2005,UK,Retail,38
1487,56,1968,US,Online,47
1488,1,2015,APAC,Retail,134
1489,29,2023,US,Retail,60
1490,83,2020,EU,Retail,17
1491,97,2005,UK,Retail,35
1492,73,2004,UK,Online,47
1493,13,2009,APAC,Retail,116
1494,61,1998,UK,Retail,14
1495,40,2018,APAC,Online,21
1496,2,1991,LATAM,Retail,103
1497,9,1971,LATAM,Retail,108
1498,19,1952,LATAM,Online,62
1499,15,2023,US,Online,85
1500,4,1965,APAC,Online,74
1501,89,2006,LATAM,Retail,23
1502,99,2005,US,Online,35
1503,52,2015,APAC,Retail,57
1504,38,1984,EU,Online,47
1505,19,1997,APAC,Retail,69
1506,87,2019,UK,Retail,96
1507,18,2022,UK,Retail,134
1508,94,2018,UK,Online,28
1509,90,2022,LATAM,Retail,18
1510,79,2022,EU,Retail,27
1511,63,2016,APAC,Online,140
1512,15,2015,EU,Online,103
1513,87,2011,LATAM,Retail,44
1514,62,2008,UK,Online,48
1515,87,1981,EU,Online,24
1516,94,2010,UK,Online,22
1517,71,2016,APAC,Online,18
1518,50,1995,APAC,Online,50
1519,9,1972,LATAM,Online,106
1520,54,2009,EU,Online,42
1521,23,2021,US,Retail,55
1522,66,2023,UK,Retail,32
1523,13,2018,EU,Online,93
1524,93,2010,LATAM,Retail,18
1525,87,1999,US,Retail,75
1526,98,1997,LATAM,Online,36
1527,88,2009,LATAM,Online,70
1528,1,1956,EU,Online,108
1529,41,2008,EU,Retail,102
1530,90,2000,APAC,Retail,24
1531,48,1991,EU,Online,29
1532,57,1958,UK,Online,28
1533,21,1975,UK,Retail,61
1534,47,1970,LATAM,Retail,48
1535,89,1975,US,Retail,17
1536,57,1979,EU,Retail,34
1537,80,2000,EU,Retail,36
1538,54,2009,US,Retail,32
1539,94,2004,APAC,Online,20
1540,10,2005,UK,Online,88
1541,24,2014,US,Retail,71
1542,20,1982,APAC,Retail,81
1543,85,1991,US,Retail,12
1544,24,2008,UK,Online,56
1545,17,2021,LATAM,Retail,114
1546,95,2021,LATAM,Online,23
1547,42,2018,US,Retail,25
1548,49,1978,UK,Retail,32
1549,68,2020,APAC,Retail,32
1550,28,2024,UK,Retail,74
1551,5,2022,LATAM,Retail,88
1552,25,2019,APAC,Online,53
1553,82,1988,US,Retail,38
1554,22,2013,UK,Retail,73
1555,16,2023,LATAM,Retail,103
1556,56,2012,APAC,Online,75
1557,53,1962,UK,Retail,34
1558,71,2015,US,Retail,31
1559,6,1989,APAC,Retail,116
1560,79,2007,UK,Retail,23
1561,89,1980,APAC,Online,33
1562,22,1980,APAC,Retail,76
1563,27,2019,LATAM,Online,51
1564,1,1995,UK,Online,158
1565,28,2016,UK,Online,77
1566,43,2003,US,Online,59
1567,48,1993,LATAM,Retail,38
1568,22,2006,LATAM,Retail,99
1569,7,2021,UK,Retail,160
1570,66,2021,US,Online,26
1571,1,1962,EU,Online,93
1572,5,1998,LATAM,Retail,98
1573,93,2010,US,Retail,13
1574,87,2007,LATAM,Online,42
1575,28,2024,EU,Retail,53
1576,17,2020,APAC,Retail,125
1577,1,1956,UK,Retail,102
1578,42,1993,LATAM,Online,18
1579,45,2018,UK,Retail,41
1580,84,1973,UK,Online,91
1581,50,1982,US,Online,54
1582,50,1981,US,Online,54
1583,25,2010,EU,Retail,39
1584,37,2016,EU,Retail,49
1585,64,1950,US,Online,45
1586,78,2001,US,Retail,50
1587,71,2013,LATAM,Online,23
1588,23,2023,EU,Retail,12
1589,98,1992,US,Retail,32
1590,10,1956,US,Online,94
1591,14,2022,UK,Online,97
1592,99,2019,LATAM,Online,35
1593,40,2009,UK,Online,34
1594,16,2014,EU,Online,103
1595,59,1967,US,Online,30
1596,51,2024,EU,Retail,37
1597,77,1993,UK,Online,21
1598,84,2019,US,Online,63
1599,30,2016,UK,Online,71
1600,54,1989,LATAM,Online,33
1601,49,2007,UK,Retail,40
1602,56,1952,EU,Retail,66
1603,28,2023,EU,Retail,29
1604,98,1981,US,Retail,28
1605,80,1957,UK,Retail,19
1606,65,2020,UK,Online,133
1607,81,2004,US,Retail,39
1608,47,1992,LATAM,Online,58
1609,12,2009,UK,Online,89
1610,78,1985,US,Online,37
1611,34,2015,APAC,Online,39
1612,46,2004,APAC,Retail,49
1613,32,1983,APAC,Online,29
1614,99,2017,UK,Retail,9
1615,63,1995,APAC,Online,145
1616,60,1959,LATAM,Online,39
1617,94,2018,US,Retail,21
1618,9,1979,LATAM,Online,93
1619,91,2018,EU,Online,30
1620,67,2017,APAC,Retail,66
1621,33,2012,US,Retail,50
1622,68,2017,LATAM,Online,23
1623,89,1993,US,Retail,17
1624,32,1997,APAC,Retail,37
1625,78,1985,EU,Retail,46
1626,57,1951,US,Retail,43
1627,38,1990,UK,Online,44
1628,65,2022,LATAM,Retail,94
1629,33,2019,LATAM,Retail,31
1630,92,1976,LATAM,Online,55
1631,55,1992,UK,Online,37
1632,54,1987,EU,Retail,12
1633,97,2002,UK,Retail,45
1634,25,2017,EU,Retail,51
1635,25,2011,US,Online,80
1636,70,2021,APAC,Online,17
1637,42,2020,US,Online,14
1638,31,2003,LATAM,Online,58
1639,36,2017,APAC,Retail,34
1640,77,1962,US,Retail,28
1641,31,2015,LATAM,Online,84
1642,40,2015,US,Online,33
